game,moves,cp_loss,punish_rate,smoothness,opponent,date,description,rank
https://www.chess.com/game/live/44150681761,10,0.3988888888888889,0.6,1.5041782729805016,RTBIII,2022.04.19,,174
https://www.chess.com/game/live/44740215581,25,0.46125,0.6923076923076923,1.50093808630394,leyseca,2022.04.26,,175
https://www.chess.com/game/live/36361273479,25,0.4876,0.7307692307692307,1.4987063797564206,varanos1,2022.01.19,,176
https://www.chess.com/game/live/44742687593,17,0.3925,0.5882352941176471,1.4986886474334955,Seb540,2022.04.26,,177
https://www.chess.com/game/live/48322178743,9,0.2975,0.4444444444444444,1.4939309056956116,Terrason2,2022.06.07,,178
https://www.chess.com/game/live/41284829945,16,0.552,0.8235294117647058,1.4919011082693945,queens_bum69,2022.03.17,scotch gambit e5->dxe5 opp loses queen,179
https://www.chess.com/game/live/45007815719,53,0.4718867924528302,0.7037037037037037,1.491255349711967,Heartthrob2,2022.04.29,,180
https://www.chess.com/game/live/7847108971,23,0.3804545454545455,0.5652173913043478,1.4856371097605316,victorlima4,2021.02.23,,181
https://www.chess.com/game/live/17709144335,21,0.49,0.7272727272727273,1.4842300556586272,Jh3anQu3iroz,2021.06.17,,182
https://www.chess.com/game/live/16839286543,22,0.44,0.6521739130434783,1.4822134387351782,chetankr1sh,2021.06.07,,183
https://www.chess.com/game/live/43724116161,18,0.3752941176470588,0.5555555555555556,1.4803204458376873,hoziain66up,2022.04.15,,184
https://www.chess.com/game/live/35423203269,53,0.4509615384615385,0.660377358490566,1.4643762320473106,karls96,2022.01.08,,185
https://www.chess.com/game/live/41286576737,26,0.3444,0.5,1.4518002322880372,6.751529630211199e+16,2022.03.17,,186
https://www.chess.com/game/live/35276766497,14,0.4438461538461539,0.6428571428571429,1.4483783114632334,adem1085,2022.01.07,,187
https://www.chess.com/game/live/14602023437,19,0.4727777777777778,0.6842105263157895,1.4472138041932092,AzBio,2021.05.12,,188
https://www.chess.com/game/live/17188934083,24,0.4425,0.64,1.4463276836158192,joel7916,2021.06.11,,189
https://www.chess.com/game/live/43718725637,48,0.4902127659574468,0.7083333333333334,1.4449508101851851,M7tron,2022.04.14,,190
https://www.chess.com/game/live/43466951993,23,0.3769565217391305,0.5416666666666666,1.4369473279507878,denniskeritsis,2022.04.12,,191
https://www.chess.com/game/live/11561156823,24,0.30625,0.44,1.436734693877551,BrankoPT,2021.04.07,,192
https://www.chess.com/game/live/25748942669,23,0.4930434782608695,0.7083333333333334,1.4366549088771312,Asura2298,2021.09.19,,193
https://www.chess.com/game/live/44323231541,19,0.3672222222222222,0.5263157894736842,1.4332351301855242,koyongmanaf,2022.04.21,,194
https://www.chess.com/game/live/49250974569,61,0.4471666666666667,0.639344262295082,1.4297672656617562,cs_tuc,2022.06.18,,195
https://www.chess.com/game/live/17441607625,28,0.4114285714285715,0.5862068965517241,1.4248084291187737,adelafify20,2021.06.14,,196
https://www.chess.com/game/live/43544965197,25,0.5904166666666666,0.84,1.4227240649258999,mruniquebutt,2022.04.12,,197
https://www.chess.com/game/live/18049843055,37,0.5544444444444444,0.7837837837837838,1.4136380869847804,Ospocarpaa,2021.06.21,,198
https://www.chess.com/game/live/15811481821,35,0.5323529411764706,0.7428571428571429,1.3954222573007105,buepa,2021.05.26,,199
https://www.chess.com/game/live/37245021179,9,0.43166666666666653,0.6,1.3899613899613898,vineet12345,2022.01.30,,200
https://www.chess.com/game/live/41215207463,11,0.42,0.5833333333333334,1.3888888888888893,AstroPinguim,2022.03.17,,201
https://www.chess.com/game/live/17101951485,27,0.43777777777777777,0.6071428571428571,1.3868745467730241,mfboc,2021.06.10,,202
https://www.chess.com/game/live/49854550297,23,0.4359615384615384,0.6037735849056604,1.38492397067024,Evanagramonte,2022.06.25,,203
https://www.chess.com/game/live/35933376667,25,0.4732,0.6538461538461539,1.381754340334222,tbcytdg1bb,2022.01.14,,204
https://www.chess.com/game/live/35423886287,23,0.5372727272727272,0.7391304347826086,1.3757080850437726,PascalSpycher,2022.01.08,,205
https://www.chess.com/game/live/44385661951,11,0.4254545454545455,0.5833333333333334,1.3710826210826212,Dragutin16,2022.04.22,,206
https://www.chess.com/game/live/8632669011,15,0.5864285714285714,0.8,1.364190012180268,Marco-Romagnoli,2021.03.04,,207
https://www.chess.com/game/live/9576360795,35,0.4691428571428571,0.6388888888888888,1.361821626742455,Rewady,2021.03.15,,208
https://www.chess.com/game/live/45335358753,25,0.5583333333333333,0.76,1.3611940298507463,Lillo16,2022.05.03,,209
https://www.chess.com/game/live/44162691091,30,0.4503333333333333,0.6129032258064516,1.3609990210357918,Fercho721,2022.04.20,,210
https://www.chess.com/game/live/14606243367,13,0.34,0.4615384615384616,1.3574660633484164,hermawan888,2021.05.13,,211
https://www.chess.com/game/live/35664444775,18,0.4511764705882353,0.6111111111111112,1.3544835578733885,bobfirefighter,2022.01.11,,212
https://www.chess.com/game/live/43621750465,26,0.5115999999999999,0.6923076923076923,1.3532206651831358,Gestapo2417,2022.04.13,,213
https://www.chess.com/game/live/16501494311,37,0.44027777777777777,0.5945945945945946,1.3504987637479753,PsyRunner,2021.06.03,,214
https://www.chess.com/game/live/36269966155,14,0.5928571428571429,0.8,1.3493975903614461,porikihbk,2022.01.18,,215
https://www.chess.com/game/live/12781523219,20,0.4945000000000001,0.6666666666666666,1.348163127738456,Faaridaa,2021.04.21,,216
https://www.chess.com/game/live/47429978489,32,0.5129032258064516,0.6875,1.3404088050314464,VOT1505,2022.05.27,,217
https://www.chess.com/game/live/47842889899,19,0.5894444444444444,0.7894736842105263,1.339352150404286,LMQ777,2022.06.01,,218
https://www.chess.com/game/live/35493480087,26,0.5756,0.7692307692307693,1.3363981397337896,Noktaninsirri,2022.01.09,,219
